,ID_viaje,Estado cerrado,Duracion,Id de estacion de inicio,Fecha de inicio,Nombre de estacion de inicio,Fecha de fin,Id de estacion de fin de viaje,Nombre de estacion de fin de viaje,ID de ciclista,Msnbc de bicicleta,Moto identificador publico,Modelo de bicicleta,Nombre de producto,start_lat,start_lon,target_lat,target_lon,starttime,withinC,withinCend
231667,1170885,NORMAL,513,5,2022-09-20 19:14:00,05 - SAN MARTZIAL,20/09/2022 19:23,13.0,13 - SAN FRANTZISKO- NAFARROA,2193,P15887,125.0,FIT,Ordinario Grupal (FN 20%),43.319248480374604,-1.980685847037382,43.32576677160772,-1.9710549555601928,2022-09-20 19:14:00,True,True
231669,1170883,NORMAL,754,35,2022-09-20 19:14:00,35 - MUNTO,20/09/2022 19:26,6.0,06 - ARRASATE,2437,P32353,724.0,EFIT,Ordinario Grupal,43.306922838390456,-1.9933626516954035,43.318344146702714,-1.9815228341201954,2022-09-20 19:14:00,True,True
231665,1170887,NORMAL,522,3,2022-09-20 19:15:00,03 - SANTA KATALINA PLAZATXOA,20/09/2022 19:24,38.0,38 - KRISTINA INFANTA,3248,P32390,777.0,EFIT,Ordinario,43.32128359680711,-1.980046729664166,43.31444640411938,-2.0043079706293203,2022-09-20 19:15:00,True,True
231664,1170888,NORMAL,743,6,2022-09-20 19:16:00,06 - ARRASATE,20/09/2022 19:28,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,449,P15968,19.0,FIT,Ordinario,43.318344146702714,-1.9815228341201954,43.306105430715554,-1.9729627738199256,2022-09-20 19:16:00,True,True
231660,1170892,NORMAL,299,13,2022-09-20 19:18:00,13 - SAN FRANTZISKO- NAFARROA,20/09/2022 19:23,5.0,05 - SAN MARTZIAL,3939,P15844,281.0,FIT,Ordinario,43.32576677160772,-1.9710549555601928,43.319248480374604,-1.980685847037382,2022-09-20 19:18:00,True,True
231663,1170889,NORMAL,463,38,2022-09-20 19:18:00,38 - KRISTINA INFANTA,20/09/2022 19:26,47.0,01 - UDALETXEA / AYUNTAMIENTO,10234,P15978,292.0,FIT,Dbizi Ordinario,43.31444640411938,-2.0043079706293203,43.32145412113152,-1.9864178021210355,2022-09-20 19:18:00,True,True
231662,1170890,NORMAL,605,3,2022-09-20 19:18:00,03 - SANTA KATALINA PLAZATXOA,20/09/2022 19:28,27.0,27 - PODAVINES,2688,P32404,713.0,EFIT,Ordinario,43.32128359680711,-1.980046729664166,43.3027071653288,-1.9799116632676583,2022-09-20 19:18:00,True,True
231661,1170891,NORMAL,940,18,2022-09-20 19:18:00,18 - TERESA DE CALCUTA,20/09/2022 19:34,27.0,27 - PODAVINES,20916,P15827,202.0,FIT,Dbizi Ordinario,43.320289499766545,-1.9755618544813616,43.3027071653288,-1.9799116632676583,2022-09-20 19:18:00,True,True
231659,1170893,NORMAL,245,7,2022-09-20 19:19:00,07 - MARQUÉS MIRAFLORES,20/09/2022 19:23,47.0,01 - UDALETXEA / AYUNTAMIENTO,395,P15874,59.0,FIT,Ordinario,43.31704533570667,-1.9860015608223442,43.32145412113152,-1.9864178021210355,2022-09-20 19:19:00,True,True
231658,1170894,NORMAL,790,41,2022-09-20 19:19:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,20/09/2022 19:32,47.0,01 - UDALETXEA / AYUNTAMIENTO,18749,P32326,812.0,EFIT,Dbizi Ocasional,43.30907225552243,-2.0106573112517827,43.32145412113152,-1.9864178021210355,2022-09-20 19:19:00,True,True
231656,1170896,NORMAL,745,37,2022-09-20 19:19:00,37 - ANDOAIN,20/09/2022 19:31,47.0,01 - UDALETXEA / AYUNTAMIENTO,2600,P15973,74.0,FIT,Ordinario,43.298994502059585,-1.9916941032626039,43.32145412113152,-1.9864178021210355,2022-09-20 19:19:00,True,True
231655,1170897,NORMAL,907,10,2022-09-20 19:19:00,10 - PEÑA Y GOÑI,20/09/2022 19:35,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,11269,P32355,811.0,EFIT,Ordinario (FN 20%),43.32272433290811,-1.9772990368010364,43.30687232308195,-2.008501247136781,2022-09-20 19:19:00,True,True
231654,1170898,NORMAL,190,26,2022-09-20 19:20:00,26 - JAVIER BARKAIZTEGI,20/09/2022 19:23,27.0,27 - PODAVINES,3381,P15800,115.0,FIT,Ordinario,43.30590821804648,-1.9805843656440028,43.3027071653288,-1.9799116632676583,2022-09-20 19:20:00,True,True
231649,1170903,NORMAL,580,27,2022-09-20 19:21:00,27 - PODAVINES,20/09/2022 19:31,7.0,07 - MARQUÉS MIRAFLORES,16939,P15998,42.0,FIT,Dbizi Ordinario,43.3027071653288,-1.9799116632676583,43.31704533570667,-1.9860015608223442,2022-09-20 19:21:00,True,True
231651,1170901,NORMAL,1464,28,2022-09-20 19:21:00,28 - ISABEL II,20/09/2022 19:45,39.0,39 - ZARAUTZ,7811,P32371,753.0,EFIT,Dbizi Ordinario,43.30444212076648,-1.9760079804667197,43.31241486290128,-2.0058503967344836,2022-09-20 19:21:00,True,True
231653,1170899,NORMAL,514,8,2022-09-20 19:21:00,08 - URDANETA,20/09/2022 19:29,47.0,01 - UDALETXEA / AYUNTAMIENTO,2937,E20009,43.0,FIT,Ordinario,43.31576219683798,-1.982698040693127,43.32145412113152,-1.9864178021210355,2022-09-20 19:21:00,True,True
231650,1170902,NORMAL,529,31,2022-09-20 19:21:00,31 - BARCELONA,20/09/2022 19:30,11.0,11 - SAN FRANTZISKO-IPARRAGIRRE,21275,P32324,804.0,EFIT,Dbizi Ocasional,43.31202493382682,-1.9721476656757329,43.322754906556675,-1.9754242189721487,2022-09-20 19:21:00,True,True
231652,1170900,NORMAL,512,10,2022-09-20 19:21:00,10 - PEÑA Y GOÑI,20/09/2022 19:29,24.0,24 - MORLANS,22699,P15911,88.0,FIT,Dbizi Ocasional,43.32272433290811,-1.9772990368010364,43.308489387451,-1.9830022646209984,2022-09-20 19:21:00,True,True
231647,1170905,NORMAL,751,26,2022-09-20 19:22:00,26 - JAVIER BARKAIZTEGI,20/09/2022 19:34,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,4253,P15738,5.0,FIT,Ordinario,43.30590821804648,-1.9805843656440028,43.30687232308195,-2.008501247136781,2022-09-20 19:22:00,True,True
231646,1170906,NORMAL,1886,31,2022-09-20 19:22:00,31 - BARCELONA,20/09/2022 19:53,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,17626,P15956,182.0,FIT,Dbizi Ordinario,43.31202493382682,-1.9721476656757329,43.31171540543529,-2.0088228286874297,2022-09-20 19:22:00,True,True
231645,1170907,NORMAL,705,36,2022-09-20 19:22:00,36 - ERRONDOGAINA / ALTO DE ERRONDO,20/09/2022 19:34,31.0,31 - BARCELONA,11196,P32376,769.0,EFIT,Dbizi Ordinario,43.30068417272159,-1.988182126986473,43.31202493382682,-1.9721476656757329,2022-09-20 19:22:00,True,True
231644,1170908,NORMAL,265,35,2022-09-20 19:22:00,35 - MUNTO,20/09/2022 19:27,45.0,45 - XABIER LIZARDI,14342,P32345,778.0,EFIT,Ordinario Grupal FN o FNE -5,43.306922838390456,-1.9933626516954035,43.301489470754845,-2.0046293584460266,2022-09-20 19:22:00,True,True
231642,1170910,NORMAL,355,21,2022-09-20 19:23:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,20/09/2022 19:29,47.0,01 - UDALETXEA / AYUNTAMIENTO,627,P35479,852.0,EFIT,Ordinario,43.3169507884904,-1.9714513488864929,43.32145412113152,-1.9864178021210355,2022-09-20 19:23:00,True,True
231641,1170911,NORMAL,661,29,2022-09-20 19:24:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,20/09/2022 19:35,47.0,01 - UDALETXEA / AYUNTAMIENTO,797,P32415,745.0,EFIT,Ordinario,43.306105430715554,-1.9729627738199256,43.32145412113152,-1.9864178021210355,2022-09-20 19:24:00,True,True
231640,1170912,NORMAL,990,40,2022-09-20 19:24:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,20/09/2022 19:41,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,22841,P32352,747.0,EFIT,Dbizi Ocasional,43.31171540543529,-2.0088228286874297,43.308028841403846,-1.9788430368132444,2022-09-20 19:24:00,True,True
231638,1170914,NORMAL,796,10,2022-09-20 19:25:00,10 - PEÑA Y GOÑI,20/09/2022 19:38,30.0,30 - HUMBOLDT,10390,P15852,277.0,FIT,Dbizi Ordinario,43.32272433290811,-1.9772990368010364,43.3100607540581,-1.971309291351586,2022-09-20 19:25:00,True,True
231637,1170915,NORMAL,448,21,2022-09-20 19:25:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,20/09/2022 19:32,3.0,03 - SANTA KATALINA PLAZATXOA,5538,P32425,794.0,EFIT,Dbizi Ordinario Grupal empresa -5,43.3169507884904,-1.9714513488864929,43.32128359680711,-1.980046729664166,2022-09-20 19:25:00,True,True
231636,1170916,NORMAL,652,31,2022-09-20 19:25:00,31 - BARCELONA,20/09/2022 19:36,10.0,10 - PEÑA Y GOÑI,4091,P15979,79.0,FIT,Ordinario,43.31202493382682,-1.9721476656757329,43.32272433290811,-1.9772990368010364,2022-09-20 19:25:00,True,True
231630,1170922,NORMAL,382,9,2022-09-20 19:26:00,09 - EASO,20/09/2022 19:33,28.0,28 - ISABEL II,18001,P15847,89.0,FIT,Dbizi Ordinario,43.31328896200965,-1.9817650765547319,43.30444212076648,-1.9760079804667197,2022-09-20 19:26:00,True,True
231631,1170921,NORMAL,998,40,2022-09-20 19:26:00,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,20/09/2022 19:43,14.0,14 - BERMINGHAM,1736,P15720,109.0,FIT,Ordinario Grupal FN o FNE -5,43.31171540543529,-2.0088228286874297,43.323775729352455,-1.9714737017795105,2022-09-20 19:26:00,True,True
231634,1170918,NORMAL,227,9,2022-09-20 19:26:00,09 - EASO,20/09/2022 19:30,28.0,28 - ISABEL II,18405,E20051,27.0,FIT,Dbizi Ordinario,43.31328896200965,-1.9817650765547319,43.30444212076648,-1.9760079804667197,2022-09-20 19:26:00,True,True
231633,1170919,NORMAL,636,8,2022-09-20 19:26:00,08 - URDANETA,20/09/2022 19:36,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,10886,E20046,106.0,FIT,Dbizi Ordinario,43.31576219683798,-1.982698040693127,43.32416306635694,-1.9733621599308762,2022-09-20 19:26:00,True,True
231632,1170920,NORMAL,384,35,2022-09-20 19:26:00,35 - MUNTO,20/09/2022 19:32,37.0,37 - ANDOAIN,10995,P32328,743.0,EFIT,Dbizi Ordinario,43.306922838390456,-1.9933626516954035,43.298994502059585,-1.9916941032626039,2022-09-20 19:26:00,True,True
231628,1170924,NORMAL,465,25,2022-09-20 19:27:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,20/09/2022 19:34,35.0,35 - MUNTO,1899,P32337,715.0,EFIT,Ordinario,43.308028841403846,-1.9788430368132444,43.306922838390456,-1.9933626516954035,2022-09-20 19:27:00,True,True
231625,1170927,NORMAL,1053,3,2022-09-20 19:27:00,03 - SANTA KATALINA PLAZATXOA,20/09/2022 19:45,27.0,27 - PODAVINES,2977,P32325,790.0,EFIT,Ordinario,43.32128359680711,-1.980046729664166,43.3027071653288,-1.9799116632676583,2022-09-20 19:27:00,True,True
231623,1170929,NORMAL,343,28,2022-09-20 19:27:00,28 - ISABEL II,20/09/2022 19:33,30.0,30 - HUMBOLDT,16740,P32422,801.0,EFIT,Dbizi Ordinario,43.30444212076648,-1.9760079804667197,43.3100607540581,-1.971309291351586,2022-09-20 19:27:00,True,True
231619,1170933,NORMAL,678,15,2022-09-20 19:28:00,15 - SEGUNDO IZPIZUA,20/09/2022 19:40,19.0,19 - FRANTZIA PASEALEKUA,13146,P15723,9.0,FIT,Ordinario,43.32394484791497,-1.9699386277507438,43.31785597968304,-1.9773212084271625,2022-09-20 19:28:00,True,True
231622,1170930,NORMAL,1270,28,2022-09-20 19:28:00,28 - ISABEL II,20/09/2022 19:49,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,15186,P32394,732.0,EFIT,Dbizi Ordinario,43.30444212076648,-1.9760079804667197,43.30687232308195,-2.008501247136781,2022-09-20 19:28:00,True,True
231621,1170931,NORMAL,1049,47,2022-09-20 19:28:00,01 - UDALETXEA / AYUNTAMIENTO,20/09/2022 19:45,44.0,44 - BERNARDO ESTORNES,22733,P32361,738.0,EFIT,Dbizi Ocasional,43.32145412113152,-1.9864178021210355,43.30324802621556,-2.0076820639204795,2022-09-20 19:28:00,True,True
231616,1170936,NORMAL,702,2,2022-09-20 19:29:00,02 - BRETXA,20/09/2022 19:41,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19491,E20053,105.0,FIT,Dbizi Ordinario,43.322867283695366,-1.982435071211216,43.308028841403846,-1.9788430368132444,2022-09-20 19:29:00,True,True
231615,1170937,NORMAL,170,10,2022-09-20 19:29:00,10 - PEÑA Y GOÑI,20/09/2022 19:32,4.0,04 - ANDIA,5347,P32307,817.0,EFIT,Dbizi Ordinario,43.32272433290811,-1.9772990368010364,43.320524774991235,-1.9825648810534384,2022-09-20 19:29:00,True,True
231613,1170939,NORMAL,630,7,2022-09-20 19:30:00,07 - MARQUÉS MIRAFLORES,20/09/2022 19:41,24.0,24 - MORLANS,7343,P15996,101.0,FIT,Dbizi Ordinario,43.31704533570667,-1.9860015608223442,43.308489387451,-1.9830022646209984,2022-09-20 19:30:00,True,True
231611,1170941,NORMAL,240,35,2022-09-20 19:31:00,35 - MUNTO,20/09/2022 19:35,26.0,26 - JAVIER BARKAIZTEGI,4374,P32368,776.0,EFIT,Ordinario,43.306922838390456,-1.9933626516954035,43.30590821804648,-1.9805843656440028,2022-09-20 19:31:00,True,True
231612,1170940,NORMAL,741,38,2022-09-20 19:31:00,38 - KRISTINA INFANTA,20/09/2022 19:43,10.0,10 - PEÑA Y GOÑI,11143,P15775,174.0,FIT,Dbizi Ordinario,43.31444640411938,-2.0043079706293203,43.32272433290811,-1.9772990368010364,2022-09-20 19:31:00,True,True
231609,1170943,NORMAL,657,2,2022-09-20 19:32:00,02 - BRETXA,20/09/2022 19:43,28.0,28 - ISABEL II,11645,P15826,226.0,FIT,Ordinario,43.322867283695366,-1.982435071211216,43.30444212076648,-1.9760079804667197,2022-09-20 19:32:00,True,True
231608,1170944,NORMAL,398,9,2022-09-20 19:32:00,09 - EASO,20/09/2022 19:39,35.0,35 - MUNTO,5529,P32367,755.0,EFIT,Dbizi Ordinario,43.31328896200965,-1.9817650765547319,43.306922838390456,-1.9933626516954035,2022-09-20 19:32:00,True,True
231607,1170945,NORMAL,412,35,2022-09-20 19:32:00,35 - MUNTO,20/09/2022 19:39,27.0,27 - PODAVINES,3327,P32340,759.0,EFIT,Ordinario,43.306922838390456,-1.9933626516954035,43.3027071653288,-1.9799116632676583,2022-09-20 19:32:00,True,True
231604,1170948,NORMAL,524,18,2022-09-20 19:34:00,18 - TERESA DE CALCUTA,20/09/2022 19:43,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,8286,E20041,295.0,FIT,Dbizi Ordinario,43.320289499766545,-1.9755618544813616,43.306105430715554,-1.9729627738199256,2022-09-20 19:34:00,True,True
231603,1170949,NORMAL,1209,30,2022-09-20 19:34:00,30 - HUMBOLDT,20/09/2022 19:55,39.0,39 - ZARAUTZ,2970,P32378,733.0,EFIT,Ordinario,43.3100607540581,-1.971309291351586,43.31241486290128,-2.0058503967344836,2022-09-20 19:34:00,True,True
231598,1170954,NORMAL,327,25,2022-09-20 19:35:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,20/09/2022 19:41,19.0,19 - FRANTZIA PASEALEKUA,424,P32314,797.0,EFIT,Ordinario,43.308028841403846,-1.9788430368132444,43.31785597968304,-1.9773212084271625,2022-09-20 19:35:00,True,True
231599,1170953,NORMAL,639,4,2022-09-20 19:35:00,04 - ANDIA,20/09/2022 19:46,21.0,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,14755,P32307,817.0,EFIT,Dbizi Ocasional,43.320524774991235,-1.9825648810534384,43.3169507884904,-1.9714513488864929,2022-09-20 19:35:00,True,True
231601,1170951,NORMAL,133,10,2022-09-20 19:35:00,10 - PEÑA Y GOÑI,20/09/2022 19:37,2.0,02 - BRETXA,11273,P15875,58.0,FIT,Ordinario,43.32272433290811,-1.9772990368010364,43.322867283695366,-1.982435071211216,2022-09-20 19:35:00,True,True
231602,1170950,NORMAL,171,28,2022-09-20 19:35:00,28 - ISABEL II,20/09/2022 19:37,27.0,27 - PODAVINES,4235,P35475,857.0,EFIT,Ordinario Grupal empresa -5,43.30444212076648,-1.9760079804667197,43.3027071653288,-1.9799116632676583,2022-09-20 19:35:00,True,True
231600,1170952,NORMAL,520,19,2022-09-20 19:35:00,19 - FRANTZIA PASEALEKUA,20/09/2022 19:44,24.0,24 - MORLANS,2663,E20043,90.0,FIT,Ordinario,43.31785597968304,-1.9773212084271625,43.308489387451,-1.9830022646209984,2022-09-20 19:35:00,True,True
231597,1170955,NORMAL,396,12,2022-09-20 19:36:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,20/09/2022 19:42,2.0,02 - BRETXA,2193,P15767,65.0,FIT,Ordinario Grupal (FN 20%),43.32416306635694,-1.9733621599308762,43.322867283695366,-1.982435071211216,2022-09-20 19:36:00,True,True
231596,1170956,NORMAL,202,43,2022-09-20 19:36:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,20/09/2022 19:39,45.0,45 - XABIER LIZARDI,3428,P15738,5.0,FIT,Ordinario Grupal FN o FNE -5,43.30687232308195,-2.008501247136781,43.301489470754845,-2.0046293584460266,2022-09-20 19:36:00,True,True
231588,1170964,NORMAL,1447,3,2022-09-20 19:37:00,03 - SANTA KATALINA PLAZATXOA,20/09/2022 20:02,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,19557,P32425,794.0,EFIT,Dbizi Ordinario,43.32128359680711,-1.980046729664166,43.306105430715554,-1.9729627738199256,2022-09-20 19:37:00,True,True
231590,1170962,NORMAL,463,19,2022-09-20 19:37:00,19 - FRANTZIA PASEALEKUA,20/09/2022 19:45,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,12485,E20006,54.0,FIT,Ordinario,43.31785597968304,-1.9773212084271625,43.306105430715554,-1.9729627738199256,2022-09-20 19:37:00,True,True
231593,1170959,NORMAL,244,30,2022-09-20 19:37:00,30 - HUMBOLDT,20/09/2022 19:41,28.0,28 - ISABEL II,11572,P15797,210.0,FIT,Ordinario,43.3100607540581,-1.971309291351586,43.30444212076648,-1.9760079804667197,2022-09-20 19:37:00,True,True
231592,1170960,NORMAL,530,43,2022-09-20 19:37:00,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,20/09/2022 19:46,24.0,24 - MORLANS,12428,P15906,288.0,FIT,Ordinario,43.30687232308195,-2.008501247136781,43.308489387451,-1.9830022646209984,2022-09-20 19:37:00,True,True
231594,1170958,NORMAL,522,21,2022-09-20 19:37:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,20/09/2022 19:45,7.0,07 - MARQUÉS MIRAFLORES,6023,P32335,744.0,EFIT,Dbizi Ordinario,43.3169507884904,-1.9714513488864929,43.31704533570667,-1.9860015608223442,2022-09-20 19:37:00,True,True
231595,1170957,NORMAL,518,19,2022-09-20 19:37:00,19 - FRANTZIA PASEALEKUA,20/09/2022 19:45,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,14803,P32331,705.0,EFIT,Ordinario,43.31785597968304,-1.9773212084271625,43.31109581854418,-1.9804310586157425,2022-09-20 19:37:00,True,True
231591,1170961,NORMAL,1492,45,2022-09-20 19:37:00,45 - XABIER LIZARDI,20/09/2022 20:02,26.0,26 - JAVIER BARKAIZTEGI,23006,P32345,778.0,EFIT,Dbizi Ocasional,43.301489470754845,-2.0046293584460266,43.30590821804648,-1.9805843656440028,2022-09-20 19:37:00,True,True
231587,1170965,NORMAL,924,4,2022-09-20 19:38:00,04 - ANDIA,20/09/2022 19:54,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,3236,P15947,299.0,FIT,Ordinario,43.320524774991235,-1.9825648810534384,43.308028841403846,-1.9788430368132444,2022-09-20 19:38:00,True,True
231585,1170967,NORMAL,872,27,2022-09-20 19:39:00,27 - PODAVINES,20/09/2022 19:53,35.0,35 - MUNTO,3151,P32404,713.0,EFIT,Ordinario Grupal empresa -5,43.3027071653288,-1.9799116632676583,43.306922838390456,-1.9933626516954035,2022-09-20 19:39:00,True,True
231584,1170968,NORMAL,633,39,2022-09-20 19:39:00,39 - ZARAUTZ,20/09/2022 19:49,7.0,07 - MARQUÉS MIRAFLORES,11874,P15862,217.0,FIT,Ordinario Grupal empresa -5,43.31241486290128,-2.0058503967344836,43.31704533570667,-1.9860015608223442,2022-09-20 19:39:00,True,True
231583,1170969,NORMAL,820,39,2022-09-20 19:39:00,39 - ZARAUTZ,20/09/2022 19:53,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,6621,P15713,231.0,FIT,Dbizi Ordinario,43.31241486290128,-2.0058503967344836,43.31109581854418,-1.9804310586157425,2022-09-20 19:39:00,True,True
231582,1170970,NORMAL,208,2,2022-09-20 19:40:00,02 - BRETXA,20/09/2022 19:43,7.0,07 - MARQUÉS MIRAFLORES,16962,P15890,131.0,FIT,Dbizi Ordinario,43.322867283695366,-1.982435071211216,43.31704533570667,-1.9860015608223442,2022-09-20 19:40:00,True,True
231581,1170971,NORMAL,537,39,2022-09-20 19:40:00,39 - ZARAUTZ,20/09/2022 19:49,7.0,07 - MARQUÉS MIRAFLORES,10076,P15971,22.0,FIT,Dbizi Ordinario,43.31241486290128,-2.0058503967344836,43.31704533570667,-1.9860015608223442,2022-09-20 19:40:00,True,True
231580,1170972,NORMAL,485,20,2022-09-20 19:40:00,20 - TABAKALERA,20/09/2022 19:48,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,1249,P32408,708.0,EFIT,Ordinario,43.317037588702135,-1.9750530324926516,43.32416306635694,-1.9733621599308762,2022-09-20 19:40:00,True,True
231579,1170973,NORMAL,368,7,2022-09-20 19:40:00,07 - MARQUÉS MIRAFLORES,20/09/2022 19:47,38.0,38 - KRISTINA INFANTA,1215,P32405,739.0,EFIT,Ordinario,43.31704533570667,-1.9860015608223442,43.31444640411938,-2.0043079706293203,2022-09-20 19:40:00,True,True
231573,1170979,NORMAL,805,4,2022-09-20 19:41:00,04 - ANDIA,20/09/2022 19:55,30.0,30 - HUMBOLDT,1520,E20060,225.0,FIT,Ordinario,43.320524774991235,-1.9825648810534384,43.3100607540581,-1.971309291351586,2022-09-20 19:41:00,True,True
231576,1170976,NORMAL,3163,6,2022-09-20 19:41:00,06 - ARRASATE,20/09/2022 20:33,11.0,11 - SAN FRANTZISKO-IPARRAGIRRE,23009,P15884,39.0,FIT,Dbizi Ocasional,43.318344146702714,-1.9815228341201954,43.322754906556675,-1.9754242189721487,2022-09-20 19:41:00,True,True
231577,1170975,NORMAL,230,2,2022-09-20 19:41:00,02 - BRETXA,20/09/2022 19:44,18.0,18 - TERESA DE CALCUTA,16161,P15703,189.0,FIT,Dbizi Ordinario,43.322867283695366,-1.982435071211216,43.320289499766545,-1.9755618544813616,2022-09-20 19:41:00,True,True
231578,1170974,NORMAL,483,20,2022-09-20 19:41:00,20 - TABAKALERA,20/09/2022 19:49,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,22928,P15819,194.0,FIT,Dbizi Ocasional,43.317037588702135,-1.9750530324926516,43.32416306635694,-1.9733621599308762,2022-09-20 19:41:00,True,True
231575,1170977,NORMAL,423,39,2022-09-20 19:41:00,39 - ZARAUTZ,20/09/2022 19:48,7.0,07 - MARQUÉS MIRAFLORES,5525,P15829,52.0,FIT,Dbizi Ordinario,43.31241486290128,-2.0058503967344836,43.31704533570667,-1.9860015608223442,2022-09-20 19:41:00,True,True
231571,1170981,NORMAL,329,39,2022-09-20 19:42:00,39 - ZARAUTZ,20/09/2022 19:47,44.0,44 - BERNARDO ESTORNES,5065,P15790,198.0,FIT,Dbizi Ordinario Grupal (FNE 50%),43.31241486290128,-2.0058503967344836,43.30324802621556,-2.0076820639204795,2022-09-20 19:42:00,True,True
231570,1170982,NORMAL,459,7,2022-09-20 19:42:00,07 - MARQUÉS MIRAFLORES,20/09/2022 19:49,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,5711,P15708,228.0,FIT,Dbizi Ordinario,43.31704533570667,-1.9860015608223442,43.31171540543529,-2.0088228286874297,2022-09-20 19:42:00,True,True
231569,1170983,NORMAL,947,6,2022-09-20 19:42:00,06 - ARRASATE,20/09/2022 19:58,31.0,31 - BARCELONA,957,P32353,724.0,EFIT,Ordinario,43.318344146702714,-1.9815228341201954,43.31202493382682,-1.9721476656757329,2022-09-20 19:42:00,True,True
231564,1170988,NORMAL,602,26,2022-09-20 19:43:00,26 - JAVIER BARKAIZTEGI,20/09/2022 19:53,7.0,07 - MARQUÉS MIRAFLORES,19421,P35480,851.0,EFIT,Dbizi Ordinario,43.30590821804648,-1.9805843656440028,43.31704533570667,-1.9860015608223442,2022-09-20 19:43:00,True,True
231565,1170987,NORMAL,2191,46,2022-09-20 19:43:00,46 - TOLOSA HIRIBIDEA-AMERIKA,20/09/2022 20:20,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,22589,P32313,782.0,EFIT,Dbizi Ordinario,43.302007179191335,-2.003167624367996,43.30687232308195,-2.008501247136781,2022-09-20 19:43:00,True,True
231566,1170986,NORMAL,642,37,2022-09-20 19:43:00,37 - ANDOAIN,20/09/2022 19:54,47.0,01 - UDALETXEA / AYUNTAMIENTO,4648,P32328,743.0,EFIT,Dbizi Ordinario,43.298994502059585,-1.9916941032626039,43.32145412113152,-1.9864178021210355,2022-09-20 19:43:00,True,True
231562,1170990,NORMAL,453,18,2022-09-20 19:44:00,18 - TERESA DE CALCUTA,20/09/2022 19:51,22.0,22 - ANTSO JAKITUNA / SANCHO EL SABIO,22973,P32380,787.0,EFIT,Dbizi Ordinario,43.320289499766545,-1.9755618544813616,43.31109581854418,-1.9804310586157425,2022-09-20 19:44:00,True,True
231561,1170991,NORMAL,811,9,2022-09-20 19:44:00,09 - EASO,20/09/2022 19:57,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,19958,P32427,752.0,EFIT,Dbizi Ordinario,43.31328896200965,-1.9817650765547319,43.30687232308195,-2.008501247136781,2022-09-20 19:44:00,True,True
231559,1170993,NORMAL,814,37,2022-09-20 19:44:00,37 - ANDOAIN,20/09/2022 19:58,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,11723,P15843,153.0,FIT,Dbizi Ordinario,43.298994502059585,-1.9916941032626039,43.31171540543529,-2.0088228286874297,2022-09-20 19:44:00,True,True
231553,1171005,NORMAL,666,39,2022-09-20 19:46:00,39 - ZARAUTZ,20/09/2022 19:58,2.0,02 - BRETXA,15471,P32371,753.0,EFIT,Dbizi Ocasional,43.31241486290128,-2.0058503967344836,43.322867283695366,-1.982435071211216,2022-09-20 19:46:00,True,True
